2,104578.1079,102843.2148,-51144.9883,264,
30,97859.7867,94796.5646,-46884.4427,472,
13,96938.7103,94547.8934,-46883.2642,366,
30,97772.084,94696.2691,-46831.9242,474,
2,104593.6994,102858.8063,-51152.7841,264,
22,97589.0741,94753.1259,-46905.0954,436,
17,97246.1753,94695.9036,-46928.6572,391,
15,96985.2168,94530.5547,-46863.1816,376,
14,96863.601,94421.7012,-46811.0409,374,
27,97703.152,94690.3366,-46840.794,464,
