11,80856.175,79046.5757,-39227.6021,280,
17,80448.1417,78353.9278,-38830.6503,325,
27,80798.8265,78265.5745,-38705.8713,395,
5,82593.9302,81038.8349,-40267.9776,240,
21,80627.1782,78419.6336,-38842.9944,343,
15,80579.8287,78542.3913,-38935.0808,316,
19,80459.6696,78283.5758,-38780.6774,338,
18,80507.1957,78331.102,-38804.4405,338,
30,80854.7112,78122.2999,-38596.6153,427,
17,80483.6752,78357.9507,-38826.9798,330,
