22,542873.8811,540969.6652,-270167.8788,298,0.1267762023275798,0.2065865725783928,0.0943923836617811,0.21033150135825177,0.36191334007399456
7,544183.8415,543075.2132,-271359.4421,172,0.42809864070667036,0.18091879919339912,0.003097768520848684,0.14157775493372426,0.2463070366453576
4,546983.0041,546027.5512,-272861.2297,148,0.2210444504112741,0.15477467373918297,0.004849700396869898,0.19114832500271908,0.42818285044995397
20,542788.9451,541016.2984,-270214.8413,277,0.11997923861120117,0.2111429883051193,0.09577394085400474,0.23037197228109,0.3427318599485848
22,542491.4731,540606.027,-269989.4506,295,0.15107747796351848,0.23824849403163192,0.07359015101100487,0.23130301777857845,0.3057808592152662
25,543344.1891,541427.4648,-270394.5156,300,0.1026145184287359,0.20116285679580262,0.12818178825514698,0.29051264054110143,0.2775281959792131
27,542567.001,540569.0666,-269950.5597,313,0.1761934907313098,0.3017276799792524,0.03939464399482553,0.20286620191609447,0.2798179833785179
30,543345.9583,541086.7819,-270161.1773,355,0.259476130257526,0.24232539885773563,0.13504210281219062,0.12313455429185302,0.24002181378069465
23,542621.4788,540761.0724,-270071.4878,291,0.2133115386833128,0.2616236135021398,0.015846998026279802,0.23447093690969312,0.27474691287857456
21,542569.6992,540753.1493,-270075.4081,284,0.1705398687945565,0.27821089864083054,0.061283595429581415,0.1904374846650769,0.2995281524699546
27,542738.8766,540641.2168,-269968.36,329,0.34349973152741986,0.39398009244349835,0.044041692733780204,0.1741625057270645,0.04431597756823702
27,542640.9198,540568.1679,-269936.416,325,0.2920792455521132,0.29582515425879785,0.106243218041812,0.2789371541164886,0.02691522803078839
14,543586.5379,542065.6531,-270783.9815,237,0.20043889878416066,0.2781569100679937,0.26368278187057764,0.2565344273413439,0.001186981935924081
26,542367.4569,540357.0432,-269842.2705,315,0.29550180201774734,0.311766122356616,0.00950648345537517,0.2760256866009804,0.10719990556928112
27,542151.5868,540097.5261,-269704.5253,322,0.1523994920751023,0.36962247155588984,0.0009675507326451004,0.31000466289889006,0.1670058227374727
30,542071.5448,539837.1735,-269541.005,351,0.054573779700751404,0.3975025888733332,0.0457498957986334,0.4040228435343138,0.09815089209296822
29,541992.4001,539894.7404,-269595.1218,329,0.023393915812227023,0.44945104561782595,0.05305431907467722,0.4552653158659506,0.01883540362931928
29,542441.3121,540256.5987,-269759.9574,343,0.042365208596277106,0.39540935728535703,0.1233176213305226,0.2907410758777848,0.1481667369100585
30,543388.9931,541086.4463,-270152.8846,362,0.3536200703818389,0.20549715471726424,0.006267904260349529,0.3895047769863167,0.04511009365423072
19,542816.0611,541081.0828,-270253.9509,271,0.13910681994960583,0.39058301321106154,0.0375275225829183,0.42119766498943745,0.01158497926697695
30,543587.2256,541259.9178,-270234.9665,366,0.06883149060782423,0.43292678625807823,0.4534429099345364,0.030553505775917915,0.01424530742364314
25,541702.7078,539698.5332,-269514.1546,314,0.018065202209083878,0.36137605630185676,0.06633441483883154,0.2952102750676304,0.25901405158259744
26,542410.3722,540362.5439,-269838.1766,321,0.04015988100559409,0.38676508201653587,0.04458425296745267,0.23450273625332443,0.293988047757093
19,542339.4212,540604.4429,-270015.6309,271,0.05720989095680472,0.3538122916069012,0.08075198333599627,0.30353919954576,0.20468663455453776
26,541608.5669,539673.0874,-269513.9287,303,0.03812294548818605,0.33479397317363,0.032867770081515785,0.3268231973237556,0.26739211393291246
30,541895.23,539803.7957,-269550.7953,328,0.0271705508397687,0.29934844180892084,0.0634622337300326,0.31116727968600444,0.2988514939352734
18,542102.7266,540562.9079,-270029.3001,240,0.0067617363853347875,0.31022694931288325,0.04306320817957444,0.30415986455668037,0.3357882415655271
27,541985.0745,539937.2461,-269625.5277,321,0.010818934608042055,0.4119569690497957,0.04400525257305581,0.31784403397157796,0.21537480979752843
28,542000.1697,539890.0619,-269590.4894,331,0.11009802356953877,0.3262261378094743,0.02882847806468939,0.34627023481788005,0.18857712573841745
22,542405.6481,540564.0317,-269976.3482,288,0.014724057512448064,0.32029962984367444,0.057101201152092405,0.4004645408021641,0.20741057068962104
