13,82899.172,80905.9451,-40124.7646,309,0.12748768803108862,0.09739124060744425,0.1837710566538124,0.2706122766399952,0.32073773806765954
25,80837.2121,78316.4402,-38733.639,393,0.4208163567336806,0.16565800221606472,0.07856776169410636,0.1439925436944933,0.19096533566165505
28,82904.1048,80289.8255,-39702.7737,408,0.07301617003949963,0.0481334962609717,0.10947725025888004,0.3521434086544318,0.4172296747862168
25,81297.0123,78626.7322,-38860.6404,417,0.4532908454258831,0.1809354937425985,0.02172041517439133,0.12049597952697802,0.223557266130149
23,81383.6542,78925.3397,-39049.7346,383,0.3770798941314676,0.24043404336492094,0.18975545114707817,0.11362196316849667,0.07910864818803669
30,80769.5218,78024.6958,-38545.4457,429,0.35621741325831363,0.1807397155173253,0.05934806973370528,0.24839829949895334,0.1552965019917024
25,80770.0293,78336.7242,-38760.0719,379,0.2988643930258774,0.26714870915495703,0.004245100465079543,0.1973178596496029,0.23242393770448314
29,81457.1887,78805.5669,-38953.5909,414,0.2555606629193989,0.2561325857992386,0.09285504009073035,0.14080907083696878,0.25464264035366335
29,80718.1208,78060.2786,-38579.7695,415,0.3065319442660249,0.2338575270265963,0.054308542464650035,0.2630648348107838,0.142237151431945
8,81328.2525,79582.1472,-39506.5153,270,0.34164930626781426,0.21525208529089404,0.020505823635316965,0.3077304561821894,0.11486232862378534
29,80903.6645,78289.3852,-38702.5535,408,0.3319747751026924,0.3370847650768244,0.0037304947639369636,0.30818115411382424,0.019028810942722105
23,80468.0802,78166.3217,-38699.1337,358,0.3001340472424937,0.20552744733164413,0.024333386075097874,0.2623526293589016,0.20765248999186275
26,81440.9589,78907.7069,-39026.9375,395,0.37827438619156195,0.010869224905120354,0.008280182810351212,0.3445490570852484,0.25802714900771806
26,80919.8991,78374.1708,-38757.8327,397,0.28349065857817646,0.2354823222169216,0.004344559931439682,0.3035331049910165,0.17314935428244577
30,80709.9587,78058.3369,-38579.9759,414,0.3681915707050433,0.2315797098058595,0.004194408076145189,0.19802862315818462,0.19800568825476741
11,81625.2658,79688.9459,-39526.3985,300,0.23620388120876543,0.22999559164370845,0.07316694802794775,0.23442443498337656,0.2262091441362018
27,81594.0312,79048.3029,-39094.8988,397,0.32060687039446695,0.18543287999288058,0.01667386502217474,0.19906179415511863,0.2782245904353591
23,80805.8506,78416.3484,-38807.9947,372,0.3887974905408337,0.21933366750853095,0.026827981015642936,0.20681383012991655,0.15822703080507586
29,80724.0903,78078.6899,-38591.3292,413,0.31984589439487054,0.3633136627535537,0.048983676581339154,0.13501926805975725,0.13283749821047927
21,80823.6281,78559.5301,-38902.6324,352,0.3429036413578152,0.324637219132488,0.036176231550050696,0.19516697842321415,0.10111592953643199
26,81893.1846,79416.1228,-39291.6374,386,0.21167406288629176,0.2662623667748298,0.2730507493206999,0.23263637901516698,0.016376442003011527
25,81142.9675,78622.1956,-38886.5167,393,0.3994519407738379,0.41200527533161496,0.09930433435710063,0.03837086337758845,0.05086758615985811
25,80848.5564,78340.2683,-38747.886,391,0.3872408594094047,0.18318660773395568,0.016240971562618712,0.31164980906473844,0.10168175222928241
21,80916.0969,78614.3384,-38923.1421,358,0.3433395230238883,0.33463085835027817,0.03629885274402569,0.04599217311979346,0.2397385927620143
30,80596.1403,77857.5212,-38463.0424,428,0.35160040328751146,0.3740302364073776,0.04631978550861024,0.06286474510344682,0.16518482969305393
28,80544.5316,77911.5767,-38510.1247,411,0.37784985278521305,0.2581049984741882,0.047004545104784363,0.18645121704004056,0.13058938659577374
1,87729.8765,86488.4385,-43046.0357,191,0.36825543121711407,0.019264562435731505,0.23949666035277542,0.3670132596646633,0.005970086329715766
29,80749.6549,78098.033,-38599.824,414,0.24386153949870454,0.6348183755648572,0.007081277171041939,0.09733638584550018,0.016902421919896157
30,80904.6707,78290.3914,-38703.0566,408,0.08670274087627104,0.43690399598978297,0.303374074703538,0.07752267621528511,0.0954965122151229
5,82321.9172,80881.8039,-40209.1451,222,0.15117745050889497,0.62842588707813,0.09210080457096793,0.019603128141756535,0.1086927297002505
16,81225.3338,79105.9096,-39202.0965,329,0.304576019818159,0.2518046924758895,0.007923362075741874,0.21587709251634235,0.21981883311386727
27,82480.9641,79916.5286,-39525.5028,400,0.14038027777967982,0.35270722592604026,0.20963765446346944,0.008371370860664265,0.28890347097014624
29,81057.8928,78418.7147,-38762.5179,412,0.03472112772389266,0.3730933579620171,0.49029991286986185,0.03635404148409175,0.06553155996013664
26,81530.2676,79034.4672,-39097.3165,389,0.027627059471880405,0.4252049941735281,0.02793176296693816,0.4989491905365344,0.02028699285111895
28,80467.5787,77890.6765,-38510.2353,402,0.43934516017902353,0.3753368924103698,0.009354130045319119,0.1573320655306348,0.018631751834652748
30,80558.502,77994.0665,-38564.2718,400,0.28987675080529557,0.4566651490870481,0.04076532895975696,0.16208811169372325,0.05060465945417618
28,80590.2067,77957.2518,-38532.9622,411,0.39770741786577446,0.3884584021264374,0.0022511636542082596,0.20705006045702012,0.00453295589655976
30,81561.8372,78761.1938,-38903.0164,438,0.4306780076069571,0.17889981812714095,0.17277999592044915,0.029904914002860033,0.18773726434259275
30,81108.7105,78569.2199,-38856.5259,396,0.0361009370821133,0.38636042275601035,0.2519085881490831,0.28889723187759914,0.036732820135194064
29,80798.4126,78184.1333,-38649.9276,408,0.31412181053209054,0.4386232252323806,0.007036440147409893,0.1739772050240497,0.06624131906406923
30,81634.2602,78957.7626,-39024.9768,418,0.32827173101006857,0.35613988349260034,0.13506286698789083,0.14711963914965037,0.03340587935978982
7,81568.3874,79943.1637,-39708.0443,251,0.41815128342634705,0.42468092689203907,0.0025766937317358123,0.05847501394458883,0.09611608200528925
27,81242.6309,78615.9002,-38863.4618,410,0.06546485283623084,0.25953556494346786,0.2227800613786359,0.2618860392821071,0.19033348155955837
24,80849.4581,78409.8992,-38795.4988,380,0.3478128164972854,0.3199935127967927,0.003210839140043334,0.1329119758611315,0.19607085570474708
30,80633.0541,77888.2281,-38477.2119,429,0.4599169102724146,0.2566692543238392,0.02174938621935944,0.19183065941312777,0.069833789771259
24,80663.8648,78355.8329,-38792.7386,359,0.0028549346969875895,0.5384764887824193,0.2984290121606645,0.12575184626618785,0.03448771809374078
29,81675.3356,79005.0555,-39049.802,417,0.17066482352247353,0.43817021265583495,0.22242125989024136,0.14309952222082967,0.02564418171062055
25,80880.0371,78409.2234,-38789.3511,385,0.03342270600321438,0.3604882231645963,0.35667217617071395,0.08700265982514689,0.1624142348363285
28,80485.2801,77833.6583,-38467.6366,414,0.39368957201952165,0.45579202848639044,0.006590000193606569,0.004325797578326005,0.13960260172215533
30,81069.2596,78312.023,-38686.7397,431,0.0429941441010108,0.40570025744481025,0.023964466558483007,0.3191133014707653,0.20822783042493062
15,81299.9031,79319.3158,-39333.705,307,0.01686593672630837,0.40571430203809755,0.39216099932862564,0.05178376384408436,0.13347499806288407
15,80877.9931,78872.13,-39105.6002,311,0.3121203436690697,0.3369151069770146,0.001713409145051976,0.29297014399167537,0.05628099621718839
29,81468.5073,78922.779,-39032.1368,397,0.107550945914304,0.43184852792538286,0.024563593620388985,0.41982227145197193,0.016214661087952126
12,82045.4876,80058.5801,-39702.2098,308,0.0017274018557307067,0.2421735325588018,0.2538377477057658,0.23547091086410782,0.2667904070155939
29,80983.9641,78363.4587,-38738.4159,409,0.014212519814769987,0.439178476414224,0.24224414585975101,0.14775097878507312,0.15661387912618185
29,80638.9008,77974.8392,-38535.8721,416,0.2758688307735288,0.20066074504209608,0.038877828475616806,0.26798564844313655,0.21660694726562169
29,80643.5137,78060.3796,-38593.9153,403,0.3809538356480003,0.37923260307878975,0.022352680952141567,0.005014104922612888,0.21244677539845544
30,80972.3114,78314.4693,-38706.8648,415,0.002321706839024033,0.40724623863722803,0.38177354874984487,0.09434634085398441,0.11431216491991866
24,80713.286,78386.4392,-38804.5868,362,0.003947121789095005,0.6394039260457408,0.0854310799738046,0.15785703562736342,0.11336083656399622
25,80801.3509,78293.0628,-38724.2833,391,0.32011645305545705,0.1850472365741167,0.0714943765832173,0.261836407416765,0.16150552637044396
