18,811516.7917,809775.0692,-404620.6998,257,0.13482607569419885,0.24651309509748406,0.20363868497479687,0.22647482241641312,0.18854732181710712
19,810688.0968,808839.2887,-404135.523,273,0.015949917722056124,0.1981227442620986,0.27081440124319134,0.11707392512753155,0.39803901164512245
13,811198.2209,809745.0988,-404651.7683,214,0.2706369825705041,0.2624256425225039,0.15533641654604974,0.059867121672854545,0.25173383668808774
11,812244.9598,810818.7435,-405192.845,210,0.21712833006324295,0.21428576370393376,0.17324937584762562,0.15284758918142796,0.24248894120376965
25,810337.2989,808288.1508,-403827.3191,303,0.09555611286997318,0.33143840454412365,0.30913589640158196,0.0957007692165782,0.1681688169677429
25,810525.1341,808422.6609,-403885.8221,311,0.07996833198283657,0.3580389002284701,0.2950003428043978,0.057271628984203654,0.2097207960000918
27,810257.6887,808061.9975,-403690.1237,325,0.00027522933464505737,0.3620671204582459,0.318849265261764,0.16989876052039748,0.14890962442494754
14,811247.904,809606.723,-404552.6585,242,9.868345304134847e-05,0.41815777719766184,0.42414690280328143,0.12259769628965954,0.034998940256355734
29,809717.5044,807521.8132,-403420.0316,325,0.03408352617581777,0.22544830654614537,0.35822210291186773,0.21209917151661437,0.17014689284955478
30,809701.3672,807492.3697,-403403.1093,327,0.09857509951205316,0.2036762866239459,0.34847860945814424,0.2523445596564308,0.09692544474942578
28,809937.9755,807775.5617,-403552.4013,320,0.05170442530452337,0.016874716305072406,0.5262008033921123,0.3580646944383177,0.047155360559974165
30,809926.84,807784.4005,-403560.114,317,0.08488538452626676,0.11428492362118911,0.29878194330239843,0.3657766871848907,0.136271061365255
30,809807.3397,807618.3027,-403469.3761,324,0.08663164910939758,0.18448119830697807,0.28335338665382387,0.41202479250142954,0.033508973428370954
30,809774.5119,807632.0724,-403483.95,317,0.20275699576983067,0.14155508470128847,0.3952057504841148,0.15984169971862067,0.1006404693261453
29,810116.2547,807893.9535,-403601.6994,329,0.38251892882332195,0.019802756147743728,0.34026698891796286,0.1936375502685494,0.06377377584242218
30,809654.4759,807319.2003,-403295.5538,346,0.07531037727323987,0.11233542868321032,0.4497075672480679,0.13967873896600214,0.2229678878294798
29,809802.9668,807667.1867,-403502.6043,316,0.05501621174578497,0.03673089093239565,0.6007493980685364,0.04544616053727471,0.26205733871600817
29,809748.8148,807493.2659,-403395.8453,334,0.02325902839241421,0.20463287984510564,0.4349064859659725,0.17985975703016183,0.15734184876634585
30,809613.3458,807364.4452,-403332.5376,333,0.00786267709056054,0.087273621505975,0.24353527782659834,0.10985634839449633,0.5514720751823698
30,810351.6482,808122.6961,-403714.9693,330,0.06998284497575577,0.5894831631009508,0.12616169125395815,0.20135310910157095,0.013019191567764186
30,809475.3864,807246.4343,-403276.8384,330,0.023088356710208636,0.045003303322982934,0.26938697531526157,0.17667233814359778,0.48584902650794903
30,809739.8166,807490.9159,-403395.773,333,0.011661073789152999,0.009583802365151852,0.45784974229178477,0.21775441929512415,0.3031509622587862
30,809795.3749,807706.229,-403529.7961,309,0.0028828430386677963,0.07931094739612739,0.09685834901176621,0.1373144352283087,0.6836334253251299
28,810234.2308,808031.8862,-403673.968,326,0.04866141495722377,0.07126109178457178,0.10139961018634794,0.5870904532934337,0.19158742977842283
28,810088.3589,807866.0577,-403587.7515,329,0.41404877034289905,0.004563705327193832,0.07450851362200994,0.07045059075783641,0.4364284199500607
29,809870.4965,807741.3765,-403540.796,315,0.15182095859871345,0.05703494351255203,0.3474181816727735,0.11273752388929284,0.33098839232666827
30,810166.978,807944.6768,-403627.0611,329,0.2557071795358603,0.050564672187017476,0.2231759511010619,0.172891064574871,0.2976611326011893
30,810093.1419,807844.2412,-403572.4356,333,0.30265963015878217,0.0006731048084523329,0.28678780146749683,0.32325499804970687,0.08662446551556185
28,810226.6875,808124.2143,-403736.5988,311,0.08988685210406283,0.003309157649081335,0.31575175849834924,0.26613613354458265,0.3249160982039239
30,809741.5208,807319.9826,-403281.5274,359,0.039270181786054625,0.1228002148765112,0.364868384867019,0.10403186462622352,0.36902935384419167
