13,81387.4223,79520.7545,-39454.6387,289,0.42546045981540337,0.15936311755509505,0.32072073848327487,0.05863806209932681,0.03581762204689988
14,81353.7507,79303.6899,-39313.4669,318,0.15416130981097292,0.14138246155135528,0.3610883909370717,0.27815121920591496,0.06521661849468516
27,81657.4995,78987.2194,-39040.884,417,0.4372570894201279,0.2563314685760366,0.22588479844474146,0.07502901155905986,0.005497632000034107
11,81450.4081,79704.3028,-39567.5931,270,0.4473621648960151,0.10509006860150213,0.3295846343254456,0.0624158557999949,0.05554727637704232
14,81450.9843,79426.1739,-39379.2335,314,0.14821383490523313,0.1521829534058657,0.29834875664691174,0.2718856056483445,0.1293688493936449
17,81079.4272,78853.0231,-39056.2566,346,0.1534920473382359,0.09840617781935951,0.39813810709824843,0.24619979461907912,0.1037638731250771
19,81208.9333,79089.5091,-39193.8963,329,0.13755024038685454,0.13924023121145085,0.421197389134892,0.23937079945848075,0.06264133980832189
19,80818.4719,78629.7951,-38951.5037,340,0.1291624062918272,0.035939679138966105,0.4307992711262803,0.25139658344725707,0.15270205999566924
25,80838.74,78218.2345,-38665.8038,409,0.11681094128798192,0.03276665249576027,0.4940840161969801,0.2314997444108762,0.12483864560840147
23,81955.2769,79484.4633,-39326.971,385,0.015504813389947652,0.09143539891103282,0.42772322447118977,0.18186534356688663,0.2834712196609432
21,81007.9556,78624.7147,-38913.3346,371,0.08456831494074643,0.0429405809073821,0.39336910587743285,0.312665502206787,0.16645649606765167
28,81051.3244,78368.6103,-38729.2215,419,0.1284354049199035,0.03965983100376731,0.5093976005308732,0.251594925328785,0.07091223821667093
20,81132.5231,78837.0391,-39035.6427,357,0.15068477370350333,0.044828949588633364,0.44570720814624043,0.2113954644608989,0.14738360410072393
16,80960.7968,78885.5002,-39099.8402,322,0.07460657196835487,0.018569007183075827,0.44432247815143083,0.3839869120722311,0.07851503062490738
22,81453.7734,78964.2183,-39063.3569,388,0.2097796446132824,0.017921207628130258,0.3566217842038531,0.3165688340064098,0.09910852954832437
20,80972.482,78651.9058,-38938.4723,361,0.0426742347918917,0.03556893688001123,0.534789466425188,0.25066879901832745,0.13629856288458164
9,81587.377,79771.4333,-39588.9156,281,0.06502464689249163,0.06846468923959895,0.43986078594544104,0.3310068420378999,0.09564303588456859
21,81156.8238,78761.0612,-38979.1938,373,0.05621350343446171,0.015450660371330074,0.49304857006888897,0.3740068951172165,0.06128037100810265
19,81012.2323,78710.4739,-38971.2098,358,0.04400449598035301,0.0059008690486365934,0.4843853010697277,0.3013201363118528,0.16438919758942996
24,81067.9233,78609.6087,-38891.8691,383,0.19964169482150504,0.019489580598336824,0.40722412789956797,0.18392829533302374,0.18971630134756637
11,81755.3108,79882.3066,-39634.2955,290,0.0329903971702924,0.0055595889123024695,0.025445579876704635,0.7050055471789424,0.23099888686175815
19,81065.732,78738.8852,-38980.8098,362,0.08593614432312704,0.06244337720189118,0.4365989354274359,0.28247679761564526,0.13254474543190065
21,81112.5136,78892.395,-39077.0872,345,0.11051132702556786,0.023651878946816706,0.6791816724291974,0.16730625139249694,0.019348870205920993
7,82717.0936,81149.2399,-40320.9844,242,0.2807955354750569,0.27725669565037003,0.06130649599508934,0.09381138693399346,0.2868298859454903
19,81221.2719,78944.6167,-39092.8794,354,0.1288537391234191,0.00033541679991897595,0.5729303145284758,0.2410117789648109,0.056868750583375274
30,81889.4812,79150.8621,-39109.7129,428,0.2578923300367503,0.26208052668967013,0.1918484902077947,0.22535192088856298,0.06282673217722197
27,81712.0715,79172.5809,-39158.2064,396,0.16803297386105295,0.03402542586701588,0.609689793687647,0.03112896977440688,0.15712283680987732
4,83171.2194,81724.7109,-40629.5088,223,0.022869929656014535,0.43107476945236767,0.12405024238754091,0.4114876573627217,0.01051740114135518
14,81192.0235,79293.6822,-39335.5021,294,0.2886768209886162,0.003999580093285733,0.3223350359102485,0.26841729154519384,0.11657127146265577
27,81235.6172,78764.8036,-38967.1411,385,0.21806662612101804,0.029323182984346528,0.2986679122155356,0.28613086272352983,0.16781141595556998
