16,12068.7833,11294.1089,-5349.2083,209,0.0041213819645008155,0.052548507123641834,0.04619475299725509,0.06761952170664694,0.03792508737933917,0.028292857948069263,0.013671736481942458,0.014090519647638763,0.06358825036184196,0.10771767385977452,0.06270228070808935,0.011135292120538313,0.05150504347609048,0.02709462776281946,0.02648642229226697,0.017020082024989752,0.06592661062230606,0.07018009971446858,0.08889330473737092,0.08411371534825632,0.05917223172215294
9,11964.197,11389.5266,-5516.5672,142,0.057436277735886304,0.08172458707368953,0.08071781711642192,0.00040020273595811054,0.016867807277543397,0.08282009617773473,0.007523810034778524,0.05573257201594559,0.012212301015770626,0.07124538486016854,0.02307411282642754,0.08742429863855641,0.08457263943541715,0.020109633296461583,0.00641828259205643,0.030608516106837735,0.05512269970275711,0.08272918822228315,0.049650249697440293,0.07325147544013788,0.02035804799772744
14,11969.9485,11262.6766,-5381.7506,184,0.05082764074174481,0.03987076723820926,0.06345803365240026,0.06594820894201395,0.07308848278793234,0.02120264868018769,0.055107002151438336,0.041039317610726045,0.04165823820344451,0.012846251729235281,0.040803161633041235,0.06710224677884864,0.048492899666142786,0.039401311922631355,0.049826563614760976,0.05914555538028808,0.0044987617965873096,0.05086854705098521,0.0437907076247096,0.07471929168111834,0.05630436111355396
5,12474.4895,11981.1369,-5847.1164,119,0.06760701119135554,0.019856798062046186,0.046057357921140574,0.05841264458979904,0.030592250229949054,0.02340670109720847,0.06280258148628776,0.04746897712163267,0.018160839489050326,0.01119695829545688,0.006975271883626841,0.09149598700716763,0.0009985318976931112,0.0403881570275588,0.02888438959293208,0.07022982883355007,0.08159093199242956,0.06718437595795682,0.06433821739100877,0.07503354524835727,0.08731864368379254
18,11929.2352,11162.1365,-5289.2694,206,0.09633237432726162,0.001264253032301246,0.07073533106940262,0.03185096366261085,0.07604474021151678,0.021259756898604636,0.06140720902702833,0.07931644087846426,0.014622084244723403,0.040170692334621665,0.05025903593581869,0.05679704354649026,0.05907877194886477,0.03262250304281696,0.005655690911602704,0.053925577468911724,0.0448625975736919,0.009260483448696956,0.08167018035651515,0.04936914819558573,0.06349512188446971
12,11942.0848,11367.4145,-5505.5112,142,0.053115881291284334,0.045896858975136144,0.07510638357619767,0.05309715650739618,0.01327932885492555,0.026455623742995475,0.0715740045524356,0.029182435236077824,0.01143759656808276,0.07149699622640063,0.0847932134760386,0.09001570299355183,0.03926123971688516,0.02275573390942103,0.08499449763204026,0.018349224858702412,0.08166797301849725,0.07838271198049972,0.014326274359064556,0.0024657550856645055,0.03234540743870255
3,12700.9372,12389.5085,-6114.4246,72,0.00035589993695583336,0.04418445177854411,0.01127361044364742,0.10440457293217657,0.06218983641325031,0.019858070111589417,0.03409446217902136,0.08894631792383875,0.05463849007469638,0.05700173823027386,0.09194515948093496,0.02525376278780296,0.020079029111019248,0.08366172127361053,0.051986066868080764,0.06470383201351129,0.011510245403303134,0.04150258918202204,0.037804083332476694,0.05025981830631977,0.0443462422169246
19,12700.9372,12389.5085,-6114.4246,72,0.014595384108865819,0.11062721449145677,0.10902199997408309,0.003102015367418919,0.10731565840890507,5.837269097327804e-05,0.08744743410742427,0.052632197045068704,0.02289550186871744,0.03259825560282756,0.0062589895556812904,0.07837288815337529,0.04369347230663373,0.006959067242914559,0.02498895800122776,0.03608850998760334,0.05224021453085835,0.0745586996410807,0.008320568963804656,0.11576427017930314,0.01246032777177623
16,11831.7817,11118.7741,-5306.1104,186,0.06833923651176528,0.05983709378154448,0.03972595316045376,0.0728501250249309,0.05688077757434872,0.013402288828012709,0.007958175774314393,0.0794442978701937,0.07882313722649385,0.016435739196998537,0.08206093402600871,0.032915918292925665,0.00031470816748074344,0.033690270729830815,0.06121077570433218,0.0703838963918011,0.0725784609608212,0.015310458817950635,0.02869170238657446,0.06971760759695354,0.03942844197626462
5,12226.3767,11815.7421,-5795.1846,97,0.07900334837664852,0.08919690485167846,0.05038159542704974,0.030023956185875306,0.009233474671686615,0.09298180475650882,0.008969812140781111,0.042144414048294665,0.0752686463106642,0.021119521829777502,0.07781550238798733,0.04730770454195665,0.06987239791582986,0.04117003658965718,0.03158472609125148,0.008845392923363834,0.005340568539166938,0.061596395663371696,0.0893127600778597,0.048747813362176165,0.02008322330841434
17,12064.0795,11274.7,-5327.1861,215,0.014902847624570503,0.09112454902110578,0.0769824373639615,0.1038017427358092,0.02606140606562526,0.0336377265313492,0.024426465436959626,0.03724653352799699,0.009646851888579073,0.10440313534592034,0.050634660113444335,0.03248585653448305,0.06057558797034608,0.004583545334065147,0.019057266111243722,0.008998747266551825,0.05250743225764242,0.0680981146680272,0.09976896813489217,0.03890655822894751,0.042149567838478966
5,12263.5474,11935.8989,-5882.6161,76,0.08424106938148232,0.07341517111050766,0.047609973291252425,0.0807880663284018,0.02263131415349502,0.018578601613964647,0.03474247869583523,0.05264396920392097,0.048786833823253425,0.035316896899087576,0.0747180181662189,0.050490419998642004,0.00415790405259134,0.020867535855521126,0.0835082970419279,0.05822771802703443,0.06935089548646368,0.004950872866890374,0.039390887916512775,0.05411276507288921,0.041470311014107246
12,11931.0286,11280.9818,-5424.5801,165,0.05038123790330021,0.08914925122170779,0.08445964970832226,0.0023200680608100096,0.01282997351334274,0.08734202833662477,0.043050268634761066,0.07613825706073059,0.01160424830827968,0.08222717796181316,0.042938316882798505,0.05674739053919085,0.06020145507486704,0.012439902082269891,0.022047178564346466,0.04519976703966698,0.008160933005068139,0.07055297105003633,0.06597914674662343,0.06685696837903694,0.00937380992640315
13,11875.5757,11191.8066,-5360.7913,176,0.06006392037100956,0.07426923754321878,0.08524587265858931,0.052156371357068104,0.01699665666188387,0.03381668852923354,0.026550553617320578,0.017212684218763943,0.005167783868242657,0.07897073675072802,0.046799866342579315,0.08211325111618363,0.05762276734995147,0.02662331284176669,0.03510717838318391,0.03222434192462211,0.06264255556767495,0.04078431442508777,0.08417735263453864,0.05846577713924192,0.022988776699111136
16,11845.3612,11123.8577,-5303.065,189,0.05956402452648878,0.08214104556288095,0.04890826275139245,0.05448371498080141,0.01768215273693776,0.006989391603661839,0.05277289026120334,0.046500304823352295,0.005743679252097679,0.050359066788792296,0.036509947510941713,0.05033381488896512,0.0717037922265534,0.0522916084276771,0.05457335459560104,0.046421342033690284,0.030924423624163394,0.0778777294125207,0.07136875812926292,0.06703838542706787,0.015812310435947677
9,11942.9965,11445.9944,-5578.0915,120,0.048295277370664136,0.0877747960271786,0.09193146309999004,0.055082755643606526,0.016126333959430396,0.054839507816976205,0.020203033059033173,0.037713516464807716,0.019232129894847783,0.08003032819019747,0.016743812014528958,0.08386745956283996,0.06850760929757772,0.0002829659075369076,0.04214185835929489,0.03632149124484796,0.027361172211671003,0.06775254268363368,0.07706340049835113,0.03935725973054406,0.029371286962441692
16,11801.7225,11100.2429,-5304.1944,182,0.08195600444311008,0.07477057599251428,0.08125141347888894,0.06899424577550203,0.00180772624144998,0.0031233590998383715,0.03632251994669838,0.046483606956009,0.01166126346511744,0.05307115941054778,0.049661002878160596,0.0715817133015501,0.08012458207694967,0.01013175689452408,0.09013518230722116,0.05628066197683932,0.0325046993386527,0.03680148494076155,0.06426052130168333,0.041982375040056016,0.0070941451339251865
